Date,Close
1973-05-03,0.5271645784378052
1973-05-04,0.5271645784378052
1973-05-07,0.5271645784378052
1973-05-08,0.5232602953910828
1973-05-09,0.5310699343681335
1973-05-10,0.5310699343681335
1973-05-11,0.5310699343681335
1973-05-14,0.5271645784378052
1973-05-15,0.5232602953910828
1973-05-16,0.5232602953910828
1973-05-17,0.5271645784378052
1973-05-18,0.5271645784378052
1973-05-21,0.5193553566932678
1973-05-22,0.5232602953910828
1973-05-23,0.5271645784378052
1973-05-24,0.5310699343681335
1973-05-25,0.5349747538566589
1973-05-29,0.5310699343681335
1973-05-30,0.5310699343681335
1973-05-31,0.5349747538566589
1973-06-01,0.5271645784378052
1973-06-04,0.5232602953910828
1973-06-05,0.5232602953910828
1973-06-06,0.5232602953910828
1973-06-07,0.5271645784378052
1973-06-08,0.5271645784378052
1973-06-11,0.5349747538566589
1973-06-12,0.5349747538566589
1973-06-13,0.5310699343681335
1973-06-14,0.5310699343681335
1973-06-15,0.5310699343681335
1973-06-18,0.5271645784378052
1973-06-19,0.5310699343681335
1973-06-20,0.5349747538566589
1973-06-21,0.5310699343681335
1973-06-22,0.5310699343681335
1973-06-25,0.5310699343681335
1973-06-26,0.5310699343681335
1973-06-27,0.5310699343681335
1973-06-28,0.5310699343681335
1973-06-29,0.5310699343681335
1973-07-02,0.5349747538566589
1973-07-03,0.5349747538566589
1973-07-05,0.5349747538566589
1973-07-06,0.5349747538566589
1973-07-09,0.5388796329498291
1973-07-10,0.5388796329498291
1973-07-11,0.5388796329498291
1973-07-12,0.5427849292755127
1973-07-13,0.5388796329498291
1973-07-16,0.5388796329498291
1973-07-17,0.5310699343681335
1973-07-18,0.5232602953910828
1973-07-19,0.5271645784378052
1973-07-20,0.5193553566932678
1973-07-23,0.5310699343681335
1973-07-24,0.5271645784378052
1973-07-25,0.5310699343681335
1973-07-26,0.5310699343681335
1973-07-27,0.5271645784378052
1973-07-30,0.5271645784378052
1973-07-31,0.5271645784378052
1973-08-01,0.5271645784378052
1973-08-02,0.5271645784378052
1973-08-03,0.5271645784378052
1973-08-06,0.5310699343681335
1973-08-07,0.5310699343681335
1973-08-08,0.5271645784378052
1973-08-09,0.5271645784378052
1973-08-10,0.5271645784378052
1973-08-13,0.5271645784378052
1973-08-14,0.5232602953910828
1973-08-15,0.5232602953910828
1973-08-16,0.5134974122047424
1973-08-17,0.5271645784378052
1973-08-20,0.5232602953910828
1973-08-21,0.5193553566932678
1973-08-22,0.5017827153205872
1973-08-23,0.49397286772727966
1973-08-24,0.5017827153205872
1973-08-27,0.5017827153205872
1973-08-28,0.5056877136230469
1973-08-29,0.5056877136230469
1973-08-30,0.5134974122047424
1973-08-31,0.5095928907394409
1973-09-04,0.5134974122047424
1973-09-05,0.5134974122047424
1973-09-06,0.5193553566932678
1973-09-07,0.5134974122047424
1973-09-10,0.5134974122047424
1973-09-11,0.5134974122047424
1973-09-12,0.5193553566932678
1973-09-13,0.5193553566932678
1973-09-14,0.5134974122047424
1973-09-17,0.5134974122047424
1973-09-18,0.5134974122047424
1973-09-19,0.5134974122047424
1973-09-20,0.5134974122047424
1973-09-21,0.5134974122047424
1973-09-24,0.5134974122047424
1973-09-25,0.5134974122047424
1973-09-26,0.517402708530426
1973-09-27,0.5310699343681335
1973-09-28,0.5349747538566589
1973-10-01,0.5349747538566589
1973-10-02,0.5388796329498291
1973-10-03,0.5466898083686829
1973-10-04,0.5623092651367188
1973-10-05,0.5642617344856262
1973-10-08,0.5642617344856262
1973-10-09,0.5720717310905457
1973-10-10,0.5681665539741516
1973-10-11,0.5642617344856262
1973-10-12,0.5681665539741516
1973-10-15,0.5642617344856262
1973-10-16,0.5584045052528381
1973-10-17,0.5623092651367188
1973-10-18,0.5584045052528381
1973-10-19,0.5584045052528381
1973-10-22,0.5427849292755127
1973-10-23,0.5388796329498291
1973-10-24,0.5388796329498291
1973-10-25,0.5427849292755127
1973-10-26,0.5544993281364441
1973-10-29,0.5642617344856262
1973-10-30,0.5642617344856262
1973-10-31,0.5623092651367188
1973-11-01,0.5544993281364441
1973-11-02,0.5544993281364441
1973-11-05,0.5349747538566589
1973-11-06,0.5271645784378052
1973-11-07,0.5349747538566589
1973-11-08,0.5427849292755127
1973-11-09,0.5232602953910828
1973-11-12,0.5271645784378052
1973-11-13,0.5232602953910828
1973-11-14,0.5232602953910828
1973-11-15,0.517402708530426
1973-11-16,0.5193553566932678
1973-11-19,0.5134974122047424
1973-11-20,0.5056877136230469
1973-11-21,0.5056877136230469
1973-11-23,0.5056877136230469
1973-11-26,0.49397286772727966
1973-11-27,0.4900682866573334
1973-11-28,0.4861632287502289
1973-11-29,0.474448561668396
1973-11-30,0.474448561668396
1973-12-03,0.46859121322631836
1973-12-04,0.474448561668396
1973-12-05,0.46859121322631836
1973-12-06,0.46859121322631836
1973-12-07,0.46859121322631836
1973-12-10,0.46859121322631836
1973-12-11,0.46859121322631836
1973-12-12,0.4646863341331482
1973-12-13,0.46859121322631836
1973-12-14,0.474448561668396
1973-12-17,0.4705437123775482
1973-12-18,0.4705437123775482
1973-12-19,0.46859121322631836
1973-12-20,0.46859121322631836
1973-12-21,0.46859121322631836
